CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Sum,Rule_Segment,KMeans_Cluster,PCA1,PCA2
15557,29,1,473.65,4,1,2,412,7,New / Promising,3,-0.60591459188847,-1.0959963812631834
15558,639,1,214.13,1,1,1,111,3,Hibernating / Churned,1,-1.939998205182794,0.3550468731518321
15559,568,1,1109.4,1,1,3,113,5,Need Attention,1,-1.1878590454491307,0.7814878870922047
15560,398,2,153.52,2,2,1,221,5,Hibernating / Churned,1,-1.6219112042992376,0.14378542559171884
15561,12,8,1934.39,5,4,4,544,13,Champions (Top Tier),0,1.4232518867057047,-0.585965229443961
15562,352,3,673.38,2,3,3,233,8,Need Attention,2,-0.7217630581666734,0.6226031873204781
15563,22,7,2867.0,4,4,4,444,12,Champions (Top Tier),0,1.3200185856300002,-0.19665260441724833
15564,463,2,70.74,1,2,1,121,4,Hibernating / Churned,1,-2.0045686167784136,-0.0026525444378751365
15565,50,2,173.16,4,2,1,421,7,New / Promising,3,-0.9045201569566813,-0.9550339334159593
15566,393,2,227.87,2,2,1,221,5,Hibernating / Churned,1,-1.4469101849506976,0.25442254318464924
15567,19,1,186.01,5,1,1,511,7,New / Promising,3,-0.8800401219333639,-1.5984515103104289
15568,3,3,758.29,5,3,3,533,11,Loyal Customers,3,0.7788389125443144,-1.81298764676633
15569,104,10,3586.35,3,5,5,355,13,Loyal Customers,2,1.1691702241856317,0.8244332892481213
15570,7,25,9311.04,5,5,5,555,15,Champions (Top Tier),0,3.0729600507181276,0.00483758640772382
15571,12,14,4051.63,5,5,5,555,15,Champions (Top Tier),0,2.1344288677354077,-0.17775064857338407
15572,5,10,4068.67,5,5,5,555,15,Champions (Top Tier),0,2.1497669289346564,-0.7164838764513285
15573,32,5,1207.18,4,4,3,443,11,Loyal Customers,3,0.6076928605649743,-0.36161864448759035
15574,178,6,1518.7,3,4,4,344,11,Loyal Customers,2,0.27820326019050584,0.6960984325689031
15575,620,1,30.1,1,1,1,111,3,Hibernating / Churned,1,-2.771758722993837,-0.2405226569750118
15576,38,1,940.67,4,1,3,413,8,New / Promising,3,-0.39268958432705775,-0.7462107461173146
15577,151,5,397.98,3,4,2,342,9,Loyal Customers,2,-0.3683768941641523,0.1491571576296411
15578,162,1,127.1,3,1,1,311,5,Need Attention,1,-1.7232150948364466,-0.5545241597212403
15579,69,5,1302.5,3,4,4,344,11,Loyal Customers,2,0.3975217117860658,0.07588040485765113
15580,377,8,1381.19,2,4,4,244,10,At Risk (High Frequency),2,0.18685193427340516,1.171993889257645
15581,121,38,7794.59,3,5,5,355,13,Loyal Customers,0,2.4236720333172608,1.6028157976097093
15582,25,3,682.91,4,3,3,433,10,Loyal Customers,3,0.12795671883997187,-0.8118729634076886
15583,376,1,107.86,2,1,1,211,4,Hibernating / Churned,1,-2.0652185083604984,-0.1407610416940673
15584,24,6,1277.5,4,4,4,444,12,Champions (Top Tier),3,0.8396726290816191,-0.4413902092577746
15585,177,1,455.3,3,1,2,312,6,Need Attention,1,-1.1989567118765416,-0.12569638457153107
15586,593,3,1139.1,1,3,3,133,7,Need Attention,2,-0.6616136813753503,1.0668221612178637
15587,50,7,1522.08,4,4,4,444,12,Champions (Top Tier),2,0.7870953973948788,0.053122284766217893
15588,678,1,579.6,1,1,2,112,4,Hibernating / Churned,1,-1.5271493050521325,0.684870699606005
15589,256,3,478.53,2,3,2,232,7,Need Attention,1,-0.767475549860688,0.34546860990421996
15590,382,5,1496.6,2,4,4,244,10,At Risk (High Frequency),2,-0.0917556919002948,1.0548333286095308
15591,583,3,217.9,1,3,1,131,5,Need Attention,1,-1.3741567449057575,0.5634586536204295
15592,47,1,388.58,4,1,2,412,7,New / Promising,3,-0.843862661541117,-0.895884095635529
15593,71,1,199.8,3,1,1,311,5,Need Attention,1,-1.2633704003855133,-0.8706402718240526
15594,16,5,1771.78,5,4,4,544,13,Champions (Top Tier),3,0.9890530695542717,-0.6126863683082729
15595,488,1,357.6,1,1,2,112,4,Hibernating / Churned,1,-1.6306392219811823,0.35957434618328066
15596,101,9,3130.04,3,5,5,355,13,Loyal Customers,2,1.0466565348202883,0.732832304266885
15597,35,2,563.37,4,2,2,422,8,New / Promising,3,-0.2803007184780533,-0.7951937289237422
15598,53,2,548.02,4,2,2,422,8,New / Promising,3,-0.4234366133871113,-0.579809416917416
15599,27,3,1250.06,4,3,4,434,11,Loyal Customers,3,0.3667568097866322,-0.590216318170126
15600,428,4,1199.31,1,3,3,133,7,Need Attention,2,-0.36377867095636773,0.9844157130186024
15601,11,30,14960.12,5,5,5,555,15,Champions (Top Tier),0,3.2822785446411737,0.43479290504623946
15602,8,16,3230.51,5,5,5,555,15,Champions (Top Tier),0,2.2503082380037,-0.40253634394367815
15603,79,2,88.48,3,2,1,321,6,Need Attention,1,-1.3398887174513363,-0.9060732621264084
15604,52,1,216.39,4,1,1,411,6,New / Promising,1,-1.129740963733446,-1.0158612013910575
15605,36,9,1936.8,4,5,4,454,13,Champions (Top Tier),0,1.165859425597815,0.02988872020156263
15606,61,17,5230.99,3,5,5,355,13,Loyal Customers,0,1.8793728599018762,0.8270871033949604
15607,337,9,1708.97,2,5,4,254,11,At Risk (High Frequency),2,0.39597879195532215,1.2125713398725266
15608,28,5,1785.98,4,4,4,444,12,Champions (Top Tier),3,0.8197884312869227,-0.31571892256237
15609,184,1,298.48,3,1,2,312,6,Need Attention,1,-1.394655813019082,-0.23047719819288312
15610,52,1,112.46,4,1,1,411,6,New / Promising,1,-1.4126646014272037,-1.2105092445019185
15611,10,26,2997.28,5,5,5,555,15,Champions (Top Tier),0,2.5056578616652954,-0.14494193052425725
15612,36,2,195.15,4,2,1,421,7,New / Promising,3,-0.7489941450471829,-1.0964403025088263
15613,610,1,433.72,1,1,2,112,4,Hibernating / Churned,1,-1.6189219492935858,0.540048693772166
15614,438,4,3147.36,1,3,5,135,9,Need Attention,2,0.04834107675495205,1.2857857183987798
15615,10,47,21373.97,5,5,5,555,15,Champions (Top Tier),0,3.799116263917023,0.6536331489222076
15616,438,1,317.11,1,1,2,112,4,Hibernating / Churned,1,-1.6478835803109295,0.26421641191329776
15617,396,3,828.55,2,3,3,233,8,Need Attention,2,-0.6696496108989077,0.7493857300443273
15618,33,4,776.85,4,3,3,433,10,Loyal Customers,3,0.2673873601065203,-0.5437023901396959
15619,11,1,336.4,5,1,2,512,8,New / Promising,3,-0.45806765775235964,-1.703556489353081
15620,57,4,1942.36,4,3,4,434,11,Loyal Customers,2,0.49305070332816814,0.02497073348160311
15621,4,4,1293.03,5,3,4,534,12,Loyal Customers,3,1.1088301032976562,-1.4486402833791985
15622,43,17,7852.61,4,5,5,455,14,Champions (Top Tier),0,2.167021504773559,0.7595212117542912
15623,141,8,2437.05,3,4,4,344,11,Loyal Customers,2,0.7504420131693003,0.8018664436578243
15624,117,4,588.13,3,3,2,332,8,Loyal Customers,2,-0.2559687872366002,0.05943408359571701
15625,104,9,3236.4,3,5,5,355,13,Loyal Customers,2,1.0518160360862454,0.7588204830822206
15626,75,3,1067.52,3,3,3,333,9,Loyal Customers,2,-0.02481625268734878,-0.08667845073173912
15627,457,2,566.9,1,2,2,122,5,Hibernating / Churned,1,-1.1001723084192145,0.6094863239066272
15628,5,17,5652.26,5,5,5,555,15,Champions (Top Tier),0,2.6683877038998975,-0.4378336814045235
15629,450,4,2240.9,1,3,4,134,8,Need Attention,2,-0.10812431459245189,1.1990145962805432
15630,45,3,1481.4,4,3,4,434,11,Loyal Customers,3,0.2800211522467531,-0.26561041845413386
15631,642,1,596.67,1,1,2,112,4,Hibernating / Churned,1,-1.4969223377005028,0.6634977096843423
15632,16,8,3285.31,5,4,5,545,14,Champions (Top Tier),0,1.5668574685597967,-0.27951009504973656
15633,509,13,4352.46,1,5,5,155,11,At Risk (High Frequency),2,0.9261654590904301,1.8423630636557482
15634,17,2,554.65,5,2,2,522,9,New / Promising,3,-0.06289439065442749,-1.1821681497748293
15635,396,1,100.35,2,1,1,211,4,Hibernating / Churned,1,-2.113039226795582,-0.13364837652974873
15636,90,4,1444.58,3,3,4,334,10,Loyal Customers,2,0.21862359025160652,0.1848239836995137
15637,53,5,797.59,4,4,3,443,11,Loyal Customers,3,0.26827012218372864,-0.21392404661730216
15638,379,6,2265.2,2,4,4,244,10,At Risk (High Frequency),2,0.2085973098187292,1.230922169749214
15639,134,3,1065.08,3,3,3,333,9,Loyal Customers,2,-0.21163237651054378,0.22953201601331807
15640,4,29,23957.58,5,5,5,555,15,Champions (Top Tier),0,3.7452970481395202,0.08086993231427325
15641,105,12,5345.55,3,5,5,355,13,Loyal Customers,0,1.4671408864207394,1.0102597422376292
15642,730,1,105.78,1,1,1,111,3,Hibernating / Churned,1,-2.28777472677818,0.21869034316360716
15643,192,3,664.0,2,3,3,233,8,Need Attention,2,-0.532580221743045,0.28538982428153403
15644,166,4,813.0,3,3,3,333,9,Loyal Customers,2,-0.22762224266980768,0.347779244147338
15645,19,3,1055.17,5,3,3,533,11,Loyal Customers,3,0.4018990268907178,-0.8264933736736221
15646,158,5,974.61,3,4,3,343,10,Loyal Customers,2,0.006110891540884215,0.4416518978317519
15647,415,1,169.0,1,1,1,111,3,Hibernating / Churned,1,-1.9031148028271163,0.04696426864851697
15648,204,2,657.35,2,2,3,223,7,Need Attention,1,-0.7758789410253258,0.21034957305202176
15649,336,4,2170.35,2,3,4,234,9,Need Attention,2,-0.027795447064779072,1.0287267339188224
15650,522,2,553.88,1,2,2,122,5,Hibernating / Churned,1,-1.1531864473530418,0.6757423885207043
15651,37,5,1259.06,4,4,4,444,12,Champions (Top Tier),3,0.5803580787821605,-0.2712193414125678
15652,91,5,1420.34,3,4,4,344,11,Loyal Customers,2,0.3467887167163846,0.25252603607096036
15653,93,2,877.44,3,2,3,323,8,Need Attention,2,-0.39821013592699783,-0.1333762681270872
15654,9,2,922.53,5,2,3,523,10,New / Promising,3,0.34827221145675585,-1.3542809873724766
15655,243,1,560.67,2,1,2,212,5,Hibernating / Churned,1,-1.2105610926370316,0.11045108052927621
15656,45,4,748.5,4,3,3,433,10,Loyal Customers,3,0.15346768533461216,-0.38808992653512653
15657,23,1,30.0,4,1,1,411,6,New / Promising,1,-1.7209668659797508,-2.0358685336265734
15658,190,8,2423.47,2,4,4,244,10,At Risk (High Frequency),2,0.6521333475452716,0.963702755867088
15659,44,3,532.49,4,3,2,432,9,Loyal Customers,3,-0.1575374794145491,-0.5836587729351596
15660,25,15,2812.99,4,5,4,454,13,Champions (Top Tier),0,1.8007612793789742,0.118995348905091
15661,317,8,1215.95,2,4,3,243,9,At Risk (High Frequency),2,0.18735555266426637,1.038547211200534
15662,661,2,283.73,1,2,1,121,4,Hibernating / Churned,1,-1.519719163067279,0.6060092842725983
15663,106,1,138.14,3,1,1,311,5,Need Attention,1,-1.5511084959119208,-0.7619412681973879
15664,51,4,1254.03,4,3,4,434,11,Loyal Customers,3,0.3381151122296788,-0.16615143468581217
15665,168,5,4015.12,3,4,5,345,12,Loyal Customers,2,0.6020606425823939,0.8988724018577746
15666,472,2,632.94,1,2,3,123,6,Need Attention,1,-1.062729667253271,0.6601918817208643
15667,40,1,301.32,4,1,2,412,7,New / Promising,3,-0.9032166632567549,-1.0587354297070057
15668,218,1,76.32,2,1,1,211,4,Hibernating / Churned,1,-2.0383959812544354,-0.5427640248717843
15669,40,4,684.34,4,3,3,433,10,Loyal Customers,3,0.15174598629324032,-0.47834663362983953
15670,297,2,325.2,2,2,2,222,6,Hibernating / Churned,1,-1.2024089822688102,0.20647045031946645
15671,19,7,2657.13,5,4,4,544,13,Champions (Top Tier),0,1.3321566742963897,-0.29648785933230226
15672,725,1,45.3,1,1,1,111,3,Hibernating / Churned,1,-2.649140900548895,-0.03523803226789696
15673,88,9,6414.79,3,5,5,355,13,Loyal Customers,0,1.4028940215481263,0.872384866428711
15674,73,13,6948.23,3,5,5,355,13,Loyal Customers,0,1.7539697076156373,0.9176516372563392
15675,81,4,542.04,3,3,2,332,8,Loyal Customers,2,-0.1736983886697293,-0.16570108338360037
15676,19,3,3435.76,5,3,5,535,13,Loyal Customers,3,0.915270393741802,-0.4733000782626742
15677,49,3,1305.63,4,3,4,434,11,Loyal Customers,3,0.19813836233177068,-0.2574012363003104
15678,53,3,1893.89,4,3,4,434,11,Loyal Customers,2,0.3349797445712961,-0.10368246322622851
15679,24,4,781.28,4,3,3,433,10,Loyal Customers,3,0.36930675742835506,-0.7115990484654522
15680,9,10,4507.58,5,5,5,555,15,Champions (Top Tier),0,2.029116413555359,-0.40407303863101873
15681,25,14,2989.7,4,5,5,455,14,Champions (Top Tier),0,1.778037018347991,0.11360341332269336
15682,599,2,318.24,1,2,2,122,5,Hibernating / Churned,1,-1.438138047676206,0.5860168223013796
15683,117,2,524.54,3,2,2,322,7,Need Attention,1,-0.6952763986066053,-0.16173765696144704
15684,547,3,173.95,1,3,1,131,5,Need Attention,1,-1.451091967886029,0.4612771407074002
15685,450,1,55.98,1,1,1,111,3,Hibernating / Churned,1,-2.4048539469422043,-0.235694875056991
15686,420,1,90.0,1,1,1,111,3,Hibernating / Churned,1,-2.17889283528489,-0.1335193761341499
15687,9,9,2993.1,5,5,5,555,15,Champions (Top Tier),0,1.7783176371914546,-0.5614941086138104
15688,419,1,190.57,1,1,1,111,3,Hibernating / Churned,1,-1.854234443027042,0.08800083049081013
15689,120,3,521.03,3,3,2,332,8,Loyal Customers,2,-0.4868952349019047,-0.044594423068153026
15690,4,2,239.76,5,2,1,521,8,New / Promising,3,-0.012502208218634504,-2.1390367741866143
15691,252,4,571.3,2,3,2,232,7,Need Attention,2,-0.5152579454900206,0.4714364314409164
15692,28,1,191.04,4,1,1,411,6,New / Promising,3,-0.9886649175703748,-1.3855662954957009
15693,659,1,37.5,1,1,1,111,3,Hibernating / Churned,1,-2.698584886139045,-0.14303204756230917
15694,1,24,10810.81,5,5,5,555,15,Champions (Top Tier),0,3.5563838407309896,-0.7294431658020275
15695,267,4,1131.04,2,3,3,233,8,Need Attention,2,-0.23709574498522323,0.7073933954730831
15696,33,13,3906.57,4,5,5,455,14,Champions (Top Tier),0,1.755002889629537,0.31636141515939303
15697,690,1,246.75,1,1,1,111,3,Hibernating / Churned,1,-1.9033687049688695,0.43959707041366625
15698,624,1,46.2,1,1,1,111,3,Hibernating / Churned,1,-2.5923156674134327,-0.11209800775458834
15699,18,1,309.65,5,1,2,512,8,New / Promising,3,-0.6426328273813486,-1.4748229767622725
15700,172,2,696.68,3,2,3,323,8,Need Attention,1,-0.6957412229010782,0.1341087323420391
15701,2,4,1542.14,5,3,4,534,12,Loyal Customers,3,1.3506478230758594,-1.677689549088699
15702,476,2,140.39,1,2,1,121,4,Hibernating / Churned,1,-1.718298442815659,0.21568704588751622
15703,265,1,211.5,2,1,1,211,4,Hibernating / Churned,1,-1.6613916324158067,-0.13289053993170025
15704,140,6,3817.96,3,4,5,345,12,Loyal Customers,2,0.7563148477488196,0.840319262290441
15705,201,1,143.1,2,1,1,211,4,Hibernating / Churned,1,-1.7413853322078134,-0.4009726046601671
15706,64,4,1060.56,3,3,3,333,9,Loyal Customers,2,0.19309956199482978,-0.09319071535555114
15707,35,4,945.58,4,3,3,433,10,Loyal Customers,3,0.33432140196970317,-0.4534077251007328
15708,41,9,4378.72,4,5,5,455,14,Champions (Top Tier),0,1.4796627709688028,0.34389685362307065
15709,284,2,327.85,2,2,2,222,6,Hibernating / Churned,1,-1.184462362371924,0.18429046539387903
15710,417,1,898.87,1,1,3,113,5,Need Attention,1,-1.1795849250702903,0.5484566726226714
15711,557,2,420.25,1,2,2,122,5,Hibernating / Churned,1,-1.2940195489392137,0.6289935067845969
15712,9,12,3472.41,5,5,5,555,15,Champions (Top Tier),0,2.0430344669353397,-0.421008598373711
15713,143,4,1010.79,3,3,3,333,9,Loyal Customers,2,-0.08505465213750014,0.33116131188291464
15714,12,5,784.81,5,4,3,543,12,Loyal Customers,3,0.7218200145708034,-1.0041957099632597
15715,556,5,658.02,1,4,3,143,8,At Risk (High Frequency),2,-0.5700507013453663,1.0156863459461467
15716,146,11,3056.81,3,5,5,355,13,Loyal Customers,2,1.0572179139974747,0.9940574688841836
15717,234,5,607.0,2,4,2,242,8,At Risk (High Frequency),2,-0.32600126594912915,0.5155790701394422
15718,540,1,293.79,1,1,2,112,4,Hibernating / Churned,1,-1.7485798757647215,0.35665805490387215
15719,33,31,10223.06,4,5,5,455,14,Champions (Top Tier),0,2.8040114290247375,0.9068750523476367
15720,24,2,741.92,4,2,3,423,9,New / Promising,3,-0.04276495089568212,-0.9140328169200762
15721,12,1,507.08,5,1,2,512,8,New / Promising,3,-0.3058368085164196,-1.536864510445848
15722,36,11,5258.1,4,5,5,455,14,Champions (Top Tier),0,1.7393285766378683,0.3954946477222329
15723,365,4,947.65,2,3,3,233,8,Need Attention,2,-0.41478911629166926,0.8263799038685216
15724,201,3,310.85,2,3,2,232,7,Need Attention,1,-0.8768106201677969,0.08384384404167905
15725,15,1,415.25,5,1,2,512,8,New / Promising,3,-0.4597320730268133,-1.482014317941465
15726,390,1,321.91,2,1,2,212,5,Hibernating / Churned,1,-1.603917222736601,0.20483324890425855
15727,17,15,9445.51,5,5,5,555,15,Champions (Top Tier),0,2.446622965544195,0.27869411901944113
15728,380,2,544.6,2,2,2,222,6,Hibernating / Churned,1,-1.0580693839225657,0.4959689376311909
15729,213,3,192.55,2,3,1,231,6,Need Attention,1,-1.1030140152096453,-0.027110838109063885
15730,66,5,1726.58,3,4,4,344,11,Loyal Customers,2,0.5342439535887565,0.13603717476558888
15731,554,1,125.3,1,1,1,111,3,Hibernating / Churned,1,-2.1256391840481537,0.11702250205983566
15732,212,10,1682.07,2,5,4,254,11,At Risk (High Frequency),2,0.6111162453290211,0.9880262034359166
15733,283,1,162.3,2,1,1,211,4,Hibernating / Churned,1,-1.79715500080863,-0.17560932089509595
15734,115,4,2263.3,3,3,4,334,10,Loyal Customers,2,0.33537370792667176,0.453038213106627
15735,421,1,327.68,1,1,2,112,4,Hibernating / Churned,1,-1.6208877360844844,0.25221786347993935
15736,435,2,1815.72,1,2,4,124,7,Cant Lose Them (High Spend),2,-0.5782927419219994,0.9304278532320952
15737,15,8,1205.12,5,4,3,543,12,Loyal Customers,3,1.150334861901643,-0.6130005694373937
15738,19,41,13372.97,5,5,5,555,15,Champions (Top Tier),0,3.2998901928573328,0.794132897413768
15739,66,1,449.12,3,1,2,312,6,Need Attention,3,-0.8888736941691615,-0.668703893261071
15740,49,1,154.88,4,1,1,411,6,New / Promising,1,-1.2556139643280808,-1.147564762628135
15741,458,2,208.62,1,2,1,121,4,Hibernating / Churned,1,-1.53452438771067,0.31234561915806647
15742,619,1,156.87,1,1,1,111,3,Hibernating / Churned,1,-2.064381977795054,0.24489649285880613
15743,16,4,784.46,5,3,3,533,11,Loyal Customers,3,0.49580501156599405,-0.9231011534202476
15744,78,1,34.8,3,1,1,311,5,Need Attention,1,-2.043656221860576,-1.335647540146625
15745,19,4,1094.59,5,3,3,533,11,Loyal Customers,3,0.5880358464780233,-0.733845744046974
15746,134,1,196.88,3,1,1,311,5,Need Attention,1,-1.4730522117546023,-0.5283090808918954
15747,13,9,2562.61,5,5,4,554,14,Champions (Top Tier),0,1.6019537846298022,-0.4223758313969305
15748,40,3,614.76,4,3,2,432,9,Loyal Customers,3,-0.06502826017058158,-0.592072442641135
15749,235,3,44534.3,2,3,5,235,10,Need Attention,2,1.2316546297690518,1.6548606131136012
15750,3,18,6797.19,5,5,5,555,15,Champions (Top Tier),0,2.921006655714191,-0.5864752891311675
15751,461,11,1380.44,1,5,4,154,10,At Risk (High Frequency),2,0.341130539973636,1.387815378743785
15752,40,9,4207.54,4,5,5,455,14,Champions (Top Tier),0,1.4701093453627914,0.3186709194061492
15753,305,1,79.2,2,1,1,211,4,Hibernating / Churned,1,-2.130674016646739,-0.3473120282172158
15754,51,9,3037.61,4,5,5,455,14,Champions (Top Tier),0,1.2515198424425658,0.3522594763235807
15755,10,17,5993.12,5,5,5,555,15,Champions (Top Tier),0,2.4978217756769427,-0.08598689348174951
15756,61,4,532.96,3,3,2,332,8,Loyal Customers,3,-0.09061024420376645,-0.3249568717558002
15757,66,6,2940.36,3,4,4,344,11,Loyal Customers,2,0.8833567678617817,0.35175929307540416
15758,25,1,205.25,4,1,1,411,6,New / Promising,3,-0.9222869711750096,-1.4244274248249629
15759,218,7,830.93,2,4,3,243,9,At Risk (High Frequency),2,0.05265878029675382,0.6758553704589082
15760,631,2,13916.34,1,2,5,125,8,Cant Lose Them (High Spend),2,0.1875544013864476,1.7446942710951976
15761,443,1,143.05,1,1,1,111,3,Hibernating / Churned,1,-1.9962523867406674,0.03330938961611147
15762,65,2,583.75,3,2,2,322,7,Need Attention,3,-0.46090550391575,-0.450253553427725
15763,32,2,1086.92,4,2,3,423,9,New / Promising,3,0.03340580214271265,-0.6467206961297591
15764,88,8,4503.08,3,4,5,345,12,Loyal Customers,2,1.1686042464930146,0.7279167497705473
15765,667,1,370.63,1,1,2,112,4,Hibernating / Churned,1,-1.7159945762616107,0.5423045172795476
15766,64,3,831.06,3,3,3,333,9,Loyal Customers,3,-0.08308060352348492,-0.24778707865286043
15768,116,34,15601.09,3,5,5,355,13,Loyal Customers,0,2.656567296871781,1.747825346789862
15769,7,46,88704.32,5,5,5,555,15,Champions (Top Tier),0,4.505252004510409,0.8962803043058931
15770,613,1,321.45,1,1,2,112,4,Hibernating / Churned,1,-1.7504953809854102,0.45331915445902776
15771,604,3,1006.54,1,3,3,133,7,Need Attention,2,-0.7213290608404561,1.0399422966758234
15772,418,1,280.88,1,1,1,111,3,Hibernating / Churned,1,-1.6854137617002607,0.20230218737583275
15773,6,2,774.52,5,2,3,523,10,New / Promising,3,0.38763049082797035,-1.6032958374230997
15774,69,6,1329.94,3,4,4,344,11,Loyal Customers,2,0.5241576619308703,0.13854112966568735
15775,245,2,150.5,2,2,1,221,5,Hibernating / Churned,1,-1.4740809768338037,-0.12887457607187083
15776,133,1,241.62,3,1,1,311,5,Need Attention,1,-1.3819576962854245,-0.47139238028089836
15777,241,7,1762.61,2,4,4,244,10,At Risk (High Frequency),2,0.34728411915849733,0.955857733385815
15778,431,1,307.95,1,1,2,112,4,Hibernating / Churned,1,-1.6553976894039166,0.2466044626418959
15779,463,2,124.08,1,2,1,121,4,Hibernating / Churned,1,-1.7626916984963341,0.1637558518384858
15780,184,3,475.28,3,3,2,332,8,Loyal Customers,1,-0.6641179486193926,0.16212351939999625
15781,25,3,345.46,4,3,2,432,9,Loyal Customers,3,-0.16794014690887582,-1.015446430616509
15782,10,4,4014.1,5,3,5,535,13,Loyal Customers,3,1.3464922649012698,-0.6748070912688238
15783,11,1,246.3,5,1,1,511,7,New / Promising,3,-0.5932403353284618,-1.7965536577293877
15784,468,2,848.33,1,2,3,123,6,Need Attention,1,-0.9327176367725644,0.74306466923517
15785,33,16,5969.93,4,5,5,455,14,Champions (Top Tier),0,2.0875655674896616,0.5143485058419215
15786,46,5,8514.82,4,4,5,445,13,Champions (Top Tier),0,1.3429936982648762,0.41800307437164796
15787,26,3,948.05,4,3,3,433,10,Loyal Customers,3,0.2583061340255617,-0.6929803272097643
15788,509,1,221.83,1,1,1,111,3,Hibernating / Churned,1,-1.8512608353736413,0.24033779743689082
15789,358,6,1962.01,2,4,4,244,10,At Risk (High Frequency),2,0.16449159343383507,1.1565727310832885
15790,10,1,220.85,5,1,1,511,7,New / Promising,3,-0.6123513043646613,-1.8770550351432895
15791,44,5,3608.34,4,4,5,445,13,Champions (Top Tier),2,0.9835637053667702,0.13705888051932136
15792,400,2,933.84,2,2,3,223,7,Need Attention,1,-0.8403172694385445,0.6853829849031929
15793,15,8,2399.57,5,4,4,544,13,Champions (Top Tier),0,1.4498164054292262,-0.40696088724384644
15794,736,2,777.0,1,2,3,123,6,Need Attention,1,-1.1170691416718965,0.9661030834414771
15795,150,8,1979.87,3,4,4,344,11,Loyal Customers,2,0.640211720694325,0.7735983454351056
15796,1,17,5175.83,5,5,5,555,15,Champions (Top Tier),0,2.985400658078584,-1.0701400249004438
15797,113,6,2821.08,3,4,4,344,11,Loyal Customers,2,0.6934417703437923,0.6325250176127241
15798,493,3,1535.37,1,3,4,134,8,Need Attention,2,-0.4721976023972331,1.05444235363474
15799,76,4,1424.29,3,3,4,334,10,Loyal Customers,2,0.2665028126030618,0.08845205366124512
15800,107,7,1242.58,3,4,3,343,10,Loyal Customers,2,0.45621410164865417,0.40627215247916765
15801,46,3,1063.95,4,3,3,433,10,Loyal Customers,3,0.12916133112374986,-0.3527527534640045
15802,143,1,451.42,3,1,2,312,6,Need Attention,1,-1.1341156978652085,-0.24516725209562745
15803,51,4,1929.66,4,3,4,434,11,Loyal Customers,2,0.5255157773580267,-0.03722204213929652
15804,1,13,4206.39,5,5,5,555,15,Champions (Top Tier),0,2.7035025304617486,-1.2241996382603146
15805,23,30,10189.23,4,5,5,455,14,Champions (Top Tier),0,2.8910057250331933,0.7021492810275399
15806,46,3,784.58,4,3,3,433,10,Loyal Customers,3,-0.0032239936339263802,-0.44383225679122335
15807,50,5,1817.52,4,4,4,444,12,Champions (Top Tier),2,0.6448176044267275,0.0008912166860522572
15808,306,21,18409.93,2,5,5,255,12,At Risk (High Frequency),0,2.0624655471959565,2.159503620970619
15809,36,7,1274.44,4,4,4,444,12,Champions (Top Tier),2,0.8136787163053291,-0.1769950986141023
15810,79,8,2999.04,3,4,5,345,12,Loyal Customers,2,1.0262762654119288,0.5474729740914636
15811,22,7,3890.52,4,4,5,445,13,Champions (Top Tier),0,1.4528059792884616,-0.10529648254598861
15812,107,12,5201.47,3,5,5,355,13,Loyal Customers,0,1.4492091897170205,1.0123920494783192
15813,208,2,1303.91,2,2,4,224,8,Cant Lose Them (High Spend),2,-0.48445085651864805,0.4258069937350348
15814,17,6,2634.44,5,4,4,544,13,Champions (Top Tier),0,1.2606577557540197,-0.4060440520418492
15815,64,5,2100.6,3,4,4,344,11,Loyal Customers,2,0.6293161609694355,0.17798711527903013
15816,542,2,144.15,1,2,1,121,4,Hibernating / Churned,1,-1.7487924708429248,0.2950219881586616
15817,421,3,2766.4,1,3,4,134,8,Need Attention,2,-0.16519536659089784,1.1437161158285938
15818,588,1,340.5,1,1,2,112,4,Hibernating / Churned,1,-1.7120761503194448,0.4475738283105149
15819,49,10,3934.79,4,5,5,455,14,Champions (Top Tier),0,1.449465033402844,0.44295817636612633
15820,320,1,206.98,2,1,1,211,4,Hibernating / Churned,1,-1.731532578398159,-0.03566343189027479
15821,44,2,570.96,4,2,2,422,8,New / Promising,3,-0.3466584950057158,-0.6681174119984391
15822,3,6,1840.06,5,4,4,544,13,Champions (Top Tier),3,1.5910390650224724,-1.343013206474173
15823,372,3,3897.17,2,3,5,235,10,Need Attention,2,0.023790477930796368,1.1781945185682
15824,453,2,890.94,1,2,3,123,6,Need Attention,1,-0.900905664498517,0.7397891983726846
15825,172,1,532.94,3,1,2,312,6,Need Attention,1,-1.1213723796052586,-0.09437418949050905
15826,56,4,2598.28,4,3,4,434,11,Loyal Customers,2,0.6252110755360345,0.10243297291275315
15827,73,28,3794.07,3,5,5,355,13,Loyal Customers,0,2.046194454846724,1.0031293344931
15828,375,1,1108.82,2,1,3,213,6,Need Attention,1,-1.0540939638006814,0.552824448601332
15829,99,2,636.14,3,2,3,323,8,Need Attention,3,-0.557959673967816,-0.19538586604964062
15830,38,1,576.0,4,1,2,412,7,New / Promising,3,-0.6058093730663244,-0.8928345848479644
15831,58,3,801.76,4,3,3,433,10,Loyal Customers,3,-0.0673548563949063,-0.31193690590953305
15832,254,1,836.79,2,1,3,213,6,Need Attention,1,-1.0508447257843943,0.25446705975703127
